timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,IdleTime
1475950790749,300,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-230,text,true,,157,88,88,300,0
1475950790760,294,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-235,text,true,,157,87,87,294,0
1475950790758,299,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-234,text,true,,157,87,87,299,0
1475950790756,301,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-233,text,true,,157,87,87,301,0
1475950790762,298,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-236,text,true,,157,85,85,298,0
1475950790768,301,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-240,text,true,,157,87,87,301,0
1475950790763,309,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-237,text,true,,157,86,86,309,0
1475950790769,324,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-241,text,true,,157,89,89,324,0
1475950790798,296,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-242,text,true,,157,89,89,296,0
1475950790767,333,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-239,text,true,,157,89,89,333,0
1475950790802,300,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-243,text,true,,157,88,88,300,0
1475950790765,338,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-238,text,true,,157,87,87,338,0
1475950790828,284,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-248,text,true,,157,87,87,284,0
1475950790815,297,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-245,text,true,,157,87,87,297,0
1475950790811,307,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-244,text,true,,157,86,86,307,0
1475950790824,297,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-247,text,true,,157,86,86,297,0
1475950790830,293,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-249,text,true,,157,85,85,293,0
1475950790821,309,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-246,text,true,,157,85,85,309,0
1475950790836,299,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-252,text,true,,157,85,85,299,0
1475950790842,294,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-253,text,true,,157,84,84,294,0
1475950790833,303,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-251,text,true,,157,84,84,303,0
1475950790832,309,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-250,text,true,,157,82,82,309,0
1475950790847,297,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-254,text,true,,157,81,81,297,0
1475950790859,287,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-255,text,true,,157,80,80,287,0
1475950790890,260,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-257,text,true,,157,80,80,260,0
1475950790871,283,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-256,text,true,,157,79,79,283,0
1475950790893,261,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-258,text,true,,157,79,79,261,0
1475950790909,246,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-261,text,true,,157,77,77,246,0
1475950790933,233,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-264,text,true,,157,82,82,233,0
1475950790940,235,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-267,text,true,,157,83,83,235,0
1475950790908,267,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-260,text,true,,157,83,83,267,0
1475950790931,245,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-263,text,true,,157,82,82,245,0
1475950790921,256,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-262,text,true,,157,80,80,256,0
1475950790941,244,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-269,text,true,,157,80,80,244,0
1475950790939,247,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-266,text,true,,157,79,79,247,0
1475950790941,250,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-268,text,true,,157,78,78,250,0
1475950790913,284,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-259,text,true,,157,79,79,284,0
1475950790955,249,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-271,text,true,,157,81,81,249,0
1475950790950,258,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-270,text,true,,157,82,82,258,0
1475950790965,256,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-272,text,true,,157,89,89,256,0
1475950790989,232,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-275,text,true,,157,89,89,232,0
1475950790983,242,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-274,text,true,,157,90,90,242,0
1475950790974,258,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-273,text,true,,157,93,93,258,0
1475950790990,247,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-276,text,true,,157,92,92,247,0
1475950790946,291,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-265,text,true,,157,92,92,291,0
1475950791005,245,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-280,text,true,,157,98,98,245,0
1475950790992,259,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-277,text,true,,157,98,98,259,0
1475950791022,238,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-281,text,true,,157,102,102,238,0
1475950791003,264,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-279,text,true,,157,105,105,264,0
1475950791028,243,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-282,text,true,,157,104,104,243,0
1475950791031,240,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-283,text,true,,157,104,104,240,0
1475950791046,232,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-285,text,true,,157,103,103,232,0
1475950791041,242,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-284,text,true,,157,102,102,242,0
1475950791057,231,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-286,text,true,,157,101,101,231,0
1475950791063,229,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-287,text,true,,157,101,101,229,0
1475950791067,233,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-288,text,true,,157,100,100,233,0
1475950791073,228,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-290,text,true,,157,99,99,228,0
1475950791069,241,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-289,text,true,,157,100,100,241,0
1475950791084,232,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-293,text,true,,157,99,99,232,0
1475950791081,236,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-291,text,true,,157,98,98,236,0
1475950790994,326,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-278,text,true,,157,97,97,326,0
1475950791082,243,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-292,text,true,,157,96,96,243,0
1475950791094,234,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-294,text,true,,157,96,96,234,0
1475950791113,220,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-297,text,true,,157,96,96,220,0
1475950791095,238,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-295,text,true,,157,96,96,238,0
1475950791119,221,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-298,text,true,,157,95,95,221,0
1475950791109,233,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-296,text,true,,157,94,94,233,0
1475950791134,216,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-300,text,true,,157,94,94,216,0
1475950791127,226,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-299,text,true,,157,93,93,226,0
1475950791159,195,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-303,text,true,,157,92,92,195,0
1475950791148,216,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-301,text,true,,157,93,93,216,0
1475950791157,208,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-302,text,true,,157,92,92,208,0
