timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,IdleTime
1475951552878,133,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-555,text,true,,157,106,106,133,0
1475951552883,132,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-559,text,true,,157,108,108,132,0
1475951552885,134,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-560,text,true,,157,110,110,134,0
1475951552879,143,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-556,text,true,,157,112,112,143,0
1475951552886,141,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-562,text,true,,157,115,115,141,0
1475951552876,154,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-554,text,true,,157,117,117,154,0
1475951552889,147,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-565,text,true,,157,121,121,147,0
1475951552890,150,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-566,text,true,,157,124,124,150,0
1475951552882,159,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-558,text,true,,157,124,124,159,0
1475951552886,155,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-561,text,true,,157,123,123,155,0
1475951552892,161,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-567,text,true,,157,132,132,161,0
1475951552895,158,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-569,text,true,,157,132,132,158,0
1475951552887,169,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-563,text,true,,157,133,133,169,0
1475951552896,165,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-570,text,true,,157,136,136,165,0
1475951552893,173,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-568,text,true,,157,140,140,173,0
1475951552899,167,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-573,text,true,,157,140,140,167,0
1475951552889,178,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-564,text,true,,157,138,138,178,0
1475951552897,178,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-571,text,true,,157,144,144,178,0
1475951552899,177,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-572,text,true,,157,144,144,177,0
1475951552904,177,Requisição POST ao Tornado HTTP,201,Created,Grupo de Usuários 1-577,text,true,,157,146,146,177,0
